codigo_onibus,codigo_linha,nome_linha,letreiro,distancia_percorrida,hora_requisicao,x,y,hora_gps,ponto_final,hora_final,segundos_deslocamento,geometry,modelo,tem_ar,tecnologia,sem_ar_l_km,sem_ar_kg_km,com_ar_l_km,com_ar_kg_km,emissao_co2
78805,34932,6045-21,TERM. CAPELINHA - VALO VELHO,757176.2497121074,05:02:00,-46.762913,-23.654911,2025-10-17 20:45:43-03:00,POINT (317290.7005190586 7377762.717418861),2025-10-17 20:45:43-03:00,181682.0,POINT (320197.96294422675 7382868.675323786),Básico,True,Básico,0.46,0.386,0.53,0.445,1071.8814143799507
78806,1952,7011-10,JD. ÂNGELA - JD. DOS REIS,435154.80128365726,00:00:00,-46.7801145,-23.694354,2025-10-17 23:56:58-03:00,POINT (318564.3774662367 7372683.663054904),2025-10-17 23:56:58-03:00,154605.0,POINT (318497.6859825005 7378478.7565786615),Articulado (23m),False,Articulado (23m),0.75,0.63,0.85,0.714,871.7238556714864
78807,33985,6039-10,STO. AMARO - VALO VELHO,315200.6862900878,03:46:00,-46.8004505,-23.687216,2025-10-17 23:56:49-03:00,POINT (318080.0456443905 7377122.828145618),2025-10-17 23:56:49-03:00,123570.0,POINT (316413.7593271489 7379243.216671382),Articulado (23m),True,Articulado (23m),0.75,0.63,0.85,0.714,715.6158781187008
78808,1202,6010-10,TERM. GUARAPIRANGA - CHÁC. STA. MARIA,415578.8455587718,04:59:00,-46.7945825,-23.6938785,2025-10-17 21:33:30-03:00,POINT (317021.5231522828 7378512.9136199765),2025-10-17 21:33:30-03:00,118723.0,POINT (317021.5231522828 7378512.9136199765),Padron,False,Padron,0.55,0.462,0.63,0.529,610.5061030681138
78809,1995,7006-10,JD. ÂNGELA - JD. HORIZONTE AZUL,664234.5649827981,02:58:00,-46.785172,-23.7198415,2025-10-17 21:21:02-03:00,POINT (318071.4524298788 7375781.869801523),2025-10-17 21:21:02-03:00,189735.0,POINT (318017.27556536463 7375649.6585728675),Básico,False,Básico,0.46,0.386,0.53,0.445,816.1184406117646
78810,1912,7049-10,TERM. CAMPO LIMPO - PQ. DO LAGO,449146.236015444,00:00:00,-46.777972,-23.7116535,2025-10-17 23:58:08-03:00,POINT (318740.09242300864 7376565.633729223),2025-10-17 23:58:08-03:00,169583.0,POINT (318740.09242300864 7376565.633729223),Midiônibus,True,Midiônibus,0.4,0.336,0.47,0.395,563.8447103067078
78811,2502,7017-10,TERM. GUARAPIRANGA - JD. GUARUJÁ,505359.24504382705,04:40:00,-46.791157,-23.6931665,2025-10-17 21:10:35-03:00,POINT (317369.87933026126 7378596.159369545),2025-10-17 21:10:35-03:00,179356.0,POINT (317369.87933026126 7378596.159369545),Articulado (23m),False,Articulado (23m),0.75,0.63,0.85,0.714,1012.3609076340465
78812,1240,677Y-10,TERM. CAPELINHA - JD. GUARUJÁ,557089.3003535041,02:00:00,-46.7976735,-23.6932335,2025-10-16 23:59:30-03:00,POINT (322967.04657186 7381498.058664223),2025-10-16 23:59:30-03:00,111701.0,POINT (316705.38853215403 7378580.372798646),Básico,True,Básico,0.46,0.386,0.53,0.445,788.6323262594311
78813,1995,7006-10,JD. ÂNGELA - JD. HORIZONTE AZUL,351686.615350672,04:55:00,-46.782219,-23.7121465,2025-10-17 15:34:09-03:00,POINT (319486.96623553673 7379432.172639331),2025-10-17 15:34:09-03:00,105553.0,POINT (318307.70927837724 7376505.62344569),Biarticulado,True,Biarticulado,0.8,0.672,0.9,0.756,845.4194546414803
78815,2502,7017-10,TERM. GUARAPIRANGA - JD. GUARUJÁ,371811.96387171466,04:41:00,-46.791157,-23.6931665,2025-10-17 21:54:41-03:00,POINT (323011.90646118775 7381462.607307407),2025-10-17 21:54:41-03:00,134548.0,POINT (317369.87933026126 7378596.159369545),Articulado (18m),True,Articulado (18m),0.71,0.596,0.8,0.672,794.4878044010799
78816,1999,7005-51,METRÔ CAPÃO REDONDO  - JD. VERA CRUZ,455508.8053520113,04:13:00,-46.7846245,-23.718654,2025-10-17 22:54:30-03:00,POINT (318071.4524298788 7375781.869801523),2025-10-17 22:54:30-03:00,155056.0,POINT (318071.4524298788 7375781.869801523),Padron,False,Padron,0.55,0.462,0.63,0.529,669.1652105023722
78817,34654,7052-10,TERM. CAMPO LIMPO - JD. HELGA,276589.25634899334,04:03:00,-46.7728455,-23.631172,2025-10-17 22:02:57-03:00,POINT (319150.1698412791 7383070.189309869),2025-10-17 22:02:57-03:00,130459.0,POINT (319152.07958815456 7385485.102770596),Articulado (18m),False,Articulado (18m),0.71,0.596,0.8,0.672,524.5266316327944
78818,1888,7055-10,TERM. CAMPO LIMPO - JD. GUARUJÁ,213514.4203769333,05:14:00,-46.7907745,-23.6919635,2025-10-17 11:23:12-03:00,POINT (319629.75614556787 7382136.322275003),2025-10-17 11:23:12-03:00,76975.0,POINT (317407.21471247997 7378729.877402785),Padron,True,Padron,0.55,0.462,0.63,0.529,359.28712060087696
78820,34656,7055-10,TERM. CAMPO LIMPO - JD. GUARUJÁ,603411.8785597391,04:17:00,-46.7731495,-23.631029,2025-10-17 22:12:56-03:00,POINT (317407.21471247997 7378729.877402785),2025-10-17 22:12:56-03:00,153162.0,POINT (319120.8652737916 7385500.55441309),Básico,False,Básico,0.46,0.386,0.53,0.445,741.3880387112091
78821,35270,7017-10,TERM. GUARAPIRANGA - JD. GUARUJÁ,256117.46581982492,17:48:00,-46.791157,-23.6931665,2025-10-17 19:33:14-03:00,POINT (319481.88031961 7382316.637381535),2025-10-17 19:33:14-03:00,72964.0,POINT (317369.87933026126 7378596.159369545),Articulado (18m),True,Articulado (18m),0.71,0.596,0.8,0.672,547.2718009638019
78822,1204,6012-10,JD. ÂNGELA - PQ. INDEPENDÊNCIA,181435.56201474994,00:00:00,-46.783623375,-23.695778500000003,2025-10-17 21:17:36-03:00,POINT (317779.3245781135 7377887.371436904),2025-10-17 21:17:36-03:00,90983.0,POINT (318141.8129768013 7378316.525063144),Midiônibus,True,Midiônibus,0.4,0.336,0.47,0.395,227.7687614864566
78823,34763,7006-10,JD. ÂNGELA - JD. HORIZONTE AZUL,559510.2455202602,03:32:00,-46.78474375,-23.71889675,2025-10-17 23:58:17-03:00,POINT (318837.5045386905 7372252.884559369),2025-10-17 23:58:17-03:00,153141.0,POINT (318059.6301045297 7375754.8336990345),Articulado (18m),False,Articulado (18m),0.71,0.596,0.8,0.672,1061.0608247070763
78824,1995,7006-10,JD. ÂNGELA - JD. HORIZONTE AZUL,503339.9969425952,04:16:00,-46.78506625,-23.71959125,2025-10-17 22:37:04-03:00,POINT (318071.4524298788 7375781.869801523),2025-10-17 22:37:04-03:00,192995.0,POINT (318027.71078517404 7375677.50806565),Midiônibus,False,Midiônibus,0.4,0.336,0.47,0.395,537.7684527334686
78825,1202,6010-10,TERM. GUARAPIRANGA - CHÁC. STA. MARIA,510723.2002247969,03:38:00,-46.7945825,-23.6938785,2025-10-17 22:09:00-03:00,POINT (317021.5231522828 7378512.9136199765),2025-10-17 22:09:00-03:00,134902.0,POINT (317021.5231522828 7378512.9136199765),Articulado (18m),True,Articulado (18m),0.71,0.596,0.8,0.672,1091.313334240346
78828,1952,7011-10,JD. ÂNGELA - JD. DOS REIS,457349.58072578185,03:37:00,-46.788741,-23.7003955,2025-10-17 21:01:38-03:00,POINT (317601.2914438771 7377777.668843624),2025-10-17 21:01:38-03:00,133276.0,POINT (317626.32258853724 7377798.668229239),Articulado (23m),True,Articulado (23m),0.75,0.63,0.85,0.714,1038.3436206007786
78829,34654,7052-10,TERM. CAMPO LIMPO - JD. HELGA,341425.80729844415,05:24:00,-46.7728455,-23.631172,2025-10-17 21:03:02-03:00,POINT (316840.6517564764 7377940.310081259),2025-10-17 21:03:02-03:00,180683.0,POINT (319152.07958815456 7385485.102770596),Miniônibus,False,Miniônibus,0.3,0.252,0.35,0.294,273.5844993882433
78830,33989,6044-10,TERM. STO. AMARO - JD. D. JOSÉ,445614.9455735616,04:55:00,-46.710197,-23.6540935,2025-10-17 23:57:04-03:00,POINT (316580.8500646171 7380383.095552266),2025-10-17 23:57:04-03:00,142955.0,POINT (325574.56628065824 7383024.623834125),Básico,True,Básico,0.46,0.386,0.53,0.445,630.825885402301
78831,1899,7063-10,TERM. CAMPO LIMPO - JD. MACEDÔNIA,297375.6978219623,03:25:00,-46.778976,-23.651849,2025-10-16 23:59:32-03:00,POINT (317973.44472988305 7382896.498921448),2025-10-16 23:59:32-03:00,73901.0,POINT (318555.0910265326 7383187.44952314),Articulado (18m),False,Articulado (18m),0.71,0.596,0.8,0.672,563.9462471065475
78833,34010,6812-10,JD. ANGELA - JD. CAPELA,586460.3836568563,04:23:00,-46.78474375,-23.71889675,2025-10-17 21:50:11-03:00,POINT (318071.4524298788 7375781.869801523),2025-10-17 21:50:11-03:00,174125.0,POINT (318059.6301045297 7375754.8336990345),Básico,False,Básico,0.46,0.386,0.53,0.445,720.5604149838331
78834,33990,6045-10,STO. AMARO - VALO VELHO,772270.2770988866,00:00:00,-46.7264155,-23.64450025,2025-10-17 23:58:12-03:00,POINT (316282.5844520726 7379369.963206139),2025-10-17 23:58:12-03:00,127989.0,POINT (323907.23314809107 7384067.097508553),Biarticulado,False,Biarticulado,0.8,0.672,0.9,0.756,1650.1871281049007
78835,34720,7011-10,JD. ÂNGELA - JD. DOS REIS,362657.311686572,06:02:00,-46.7878565,-23.6998285,2025-10-17 21:21:32-03:00,POINT (322394.74712783843 7377271.484565211),2025-10-17 21:21:32-03:00,185555.0,POINT (317715.7351837773 7377862.593407469),Biarticulado,False,Biarticulado,0.8,0.672,0.9,0.756,774.926143611867
78836,1240,677Y-10,TERM. CAPELINHA - JD. GUARUJÁ,500514.1281168664,07:21:00,-46.788171250000005,-23.68397475,2025-10-17 23:20:24-03:00,POINT (317535.57400140434 7379661.184559102),2025-10-17 23:20:24-03:00,185992.0,POINT (317661.6119302405 7379617.9341268055),Básico,False,Básico,0.46,0.386,0.53,0.445,614.961688652069
78837,1204,6012-10,JD. ÂNGELA - PQ. INDEPENDÊNCIA,339127.1811684602,03:29:00,-46.7797325,-23.695515,2025-10-17 23:51:37-03:00,POINT (317890.1702078393 7379187.575010242),2025-10-17 23:51:37-03:00,206206.0,POINT (318538.24915999826 7378350.667033779),Padron,True,Padron,0.55,0.462,0.63,0.529,570.659481567603
78838,1206,6017-10,JD. ÂNGELA - JD. NAKAMURA,407773.54387084866,03:31:00,-46.7705555,-23.700429,2025-10-17 22:34:44-03:00,POINT (318830.73511197965 7376277.28499892),2025-10-17 22:34:44-03:00,213379.0,POINT (319480.90201831504 7377818.1196251195),Midiônibus,True,Midiônibus,0.4,0.336,0.47,0.395,511.90667376914723
78841,1888,7055-10,TERM. CAMPO LIMPO - JD. GUARUJÁ,242654.66746416243,00:01:00,-46.773642,-23.6310265,2025-10-19 23:56:08-03:00,POINT (318555.6134748636 7384845.348285485),2025-10-19 23:56:08-03:00,25953.0,POINT (319070.6109034184 7385500.207620012),Articulado (18m),False,Articulado (18m),0.71,0.596,0.8,0.672,460.17273792571217
78842,33981,6035-10,STO. AMARO - VL. GILDA,709875.2662153345,00:00:00,-46.75602,-23.720201000000003,2025-10-17 23:58:11-03:00,POINT (317407.69786094315 7378589.933344286),2025-10-17 23:58:11-03:00,150069.0,POINT (320990.1979022969 7375646.808106953),Articulado (23m),False,Articulado (23m),0.75,0.63,0.85,0.714,1422.0576270458687
78845,1205,6015-10,JD. ÂNGELA - VL. CALÚ,484971.8092277446,03:04:00,-46.782219,-23.7121465,2025-10-17 22:06:31-03:00,POINT (318071.4524298788 7375781.869801523),2025-10-17 22:06:31-03:00,142679.0,POINT (318307.70927837724 7376505.62344569),Articulado (23m),False,Articulado (23m),0.75,0.63,0.85,0.714,971.5197768354793
78846,35270,7017-10,TERM. GUARAPIRANGA - JD. GUARUJÁ,516073.2561939729,05:14:00,-46.7355005,-23.667917,2025-10-17 22:58:45-03:00,POINT (321039.86956643907 7380577.594141144),2025-10-17 22:58:45-03:00,182665.0,POINT (323011.90646118775 7381462.607307407),Articulado (18m),True,Articulado (18m),0.71,0.596,0.8,0.672,1102.7453338352811
78848,34000,6258-10,TERM. STO. AMARO - JD. SÃO FRANCISCO,338483.86487418105,08:41:00,-46.71104,-23.665322,2025-10-17 17:57:17-03:00,POINT (324147.95224259177 7381569.446728161),2025-10-17 17:57:17-03:00,125637.0,POINT (325503.47666278365 7381780.118618354),Midiônibus,False,Midiônibus,0.4,0.336,0.47,0.395,361.63616123157504
78849,1202,6010-10,TERM. GUARAPIRANGA - CHÁC. STA. MARIA,481911.52468280296,02:31:00,-46.7354985,-23.667592,2025-10-17 22:37:35-03:00,POINT (317021.5231522828 7378512.9136199765),2025-10-17 22:37:35-03:00,193677.0,POINT (323011.6726901475 7381498.601526719),Articulado (23m),False,Articulado (23m),0.75,0.63,0.85,0.714,965.3892618208249
78850,34656,7055-10,TERM. CAMPO LIMPO - JD. GUARUJÁ,446422.5789851551,04:34:00,-46.7731495,-23.631029,2025-10-17 23:48:34-03:00,POINT (317407.21471247997 7378729.877402785),2025-10-17 23:48:34-03:00,139475.0,POINT (319120.8652737916 7385500.55441309),Miniônibus,True,Miniônibus,0.3,0.252,0.35,0.294,417.3381479642722
78852,1997,7006-51,METRÔ CAPÃO REDONDO - JD. HORIZONTE AZUL,807799.2559907142,00:03:00,-46.769490000000005,-23.683518,2025-10-16 23:59:25-03:00,POINT (318289.95694184705 7376538.768841865),2025-10-16 23:59:25-03:00,-267.0,POINT (319566.311552933 7379692.286357655),Biarticulado,True,Biarticulado,0.8,0.672,0.9,0.756,1941.8686314760778
78853,33973,6015-10,JD. ÂNGELA - VL. CALÚ,439853.4759438207,04:02:00,-46.78474375,-23.71889675,2025-10-16 23:59:29-03:00,POINT (316785.6534230581 7374127.875103567),2025-10-16 23:59:29-03:00,65449.0,POINT (318059.6301045297 7375754.8336990345),Articulado (18m),True,Articulado (18m),0.71,0.596,0.8,0.672,939.8789073967561
78854,1242,6812-10,JD. ANGELA - JD. CAPELA,383904.5518268355,05:45:00,-46.7844935,-23.718400000000003,2025-10-16 23:57:30-03:00,POINT (318529.6605676353 7378446.259209574),2025-10-16 23:57:30-03:00,54287.0,POINT (318084.4572762612 7375810.16680276),Articulado (18m),False,Articulado (18m),0.71,0.596,0.8,0.672,728.0404311299291
78855,1204,6012-10,JD. ÂNGELA - PQ. INDEPENDÊNCIA,202539.30814732527,04:49:00,-46.779924,-23.69696,2025-10-17 23:14:05-03:00,POINT (318544.12775410805 7378047.3599167),2025-10-17 23:14:05-03:00,132351.0,POINT (318520.7180913737 7378190.395216415),Miniônibus,True,Miniônibus,0.3,0.252,0.35,0.294,189.34387222152702
78859,1206,6017-10,JD. ÂNGELA - JD. NAKAMURA,252326.4199187686,03:32:00,-46.7701465,-23.7002565,2025-10-16 23:59:33-03:00,POINT (319274.24227745616 7377977.541036041),2025-10-16 23:59:33-03:00,73534.0,POINT (319522.3738347435 7377837.741431352),Miniônibus,True,Miniônibus,0.3,0.252,0.35,0.294,235.88735366106079
78861,34000,6258-10,TERM. STO. AMARO - JD. SÃO FRANCISCO,328614.62009964255,06:06:00,-46.718269250000006,-23.666269875,2025-10-17 23:58:00-03:00,POINT (321884.27836430154 7378841.145693613),2025-10-17 23:58:00-03:00,143707.0,POINT (324767.3315019136 7381666.287377434),Midiônibus,True,Midiônibus,0.4,0.336,0.47,0.395,412.53293563448824
78862,1232,6258-10,TERM. STO. AMARO - JD. SÃO FRANCISCO,210140.3796918816,08:30:00,-46.7117615,-23.665815,2025-10-17 17:56:10-03:00,POINT (323856.41856906656 7381575.196825018),2025-10-17 17:56:10-03:00,91175.0,POINT (325430.5361080518 7381724.639762986),Articulado (18m),False,Articulado (18m),0.71,0.596,0.8,0.672,398.51231745148107
78863,1995,7006-10,JD. ÂNGELA - JD. HORIZONTE AZUL,444087.39176484634,02:57:00,-46.78506625,-23.71959125,2025-10-16 23:59:19-03:00,POINT (318181.8675320324 7377551.816683957),2025-10-16 23:59:19-03:00,68399.0,POINT (318027.71078517404 7375677.50806565),Articulado (18m),True,Articulado (18m),0.71,0.596,0.8,0.672,948.9259387231237
78864,34722,7011-31,JD. ÂNGELA - JD. DOS REIS,391138.86070345336,00:00:00,-46.779805,-23.694651,2025-10-17 23:58:16-03:00,POINT (318978.69529427204 7378813.97120548),2025-10-17 23:58:16-03:00,139668.0,POINT (318529.6605676353 7378446.259209574),Articulado (18m),True,Articulado (18m),0.71,0.596,0.8,0.672,835.7855175511392
78865,34767,7005-51,METRÔ CAPÃO REDONDO  - JD. VERA CRUZ,481322.436835572,00:00:00,-46.77368725,-23.67407275,2025-10-17 23:56:49-03:00,POINT (317959.2270395174 7374509.279720983),2025-10-17 23:56:49-03:00,90291.0,POINT (319125.2188705762 7380732.986672274),Miniônibus,False,Miniônibus,0.3,0.252,0.35,0.294,385.68366863634384
78867,34765,7006-51,METRÔ CAPÃO REDONDO - JD. HORIZONTE AZUL,384816.85815132223,03:32:00,-46.78474375,-23.71889675,2025-10-17 23:58:19-03:00,POINT (319377.9035655353 7379287.962027358),2025-10-17 23:58:19-03:00,140299.0,POINT (318059.6301045297 7375754.8336990345),Miniônibus,True,Miniônibus,0.3,0.252,0.35,0.294,359.7460398427636
78870,34008,677Y-10,TERM. CAPELINHA - JD. GUARUJÁ,252734.26113813138,13:11:00,-46.7626525,-23.655114,2025-10-17 21:37:08-03:00,POINT (317661.6119302405 7379617.9341268055),2025-10-17 21:37:08-03:00,91313.0,POINT (320224.8150220468 7382846.522290537),Padron,True,Padron,0.55,0.462,0.63,0.529,425.2835232449678
78871,1202,6010-10,TERM. GUARAPIRANGA - CHÁC. STA. MARIA,366365.6665910982,05:15:00,-46.7945825,-23.6938785,2025-10-17 22:03:54-03:00,POINT (317025.9735299832 7377827.3949660845),2025-10-17 22:03:54-03:00,168740.0,POINT (317021.5231522828 7378512.9136199765),Articulado (23m),False,Articulado (23m),0.75,0.63,0.85,0.714,733.9220215986174
78873,33982,6036-10,TERM. CAPELINHA - JD. MACEDÔNIA,210120.09483670152,05:13:00,-46.7853245,-23.646119,2025-10-17 22:49:55-03:00,POINT (318224.05709003215 7383309.258237649),2025-10-17 22:49:55-03:00,115237.0,POINT (317899.5049045612 7383813.937428277),Básico,False,Básico,0.46,0.386,0.53,0.445,258.16615572206166
78874,34655,7053-10,TERM. CAMPO LIMPO - JD. MACEDÔNIA,280147.19810037746,06:54:00,-46.773144,-23.6332325,2025-10-16 23:59:20-03:00,POINT (317427.65312845056 7383165.327382402),2025-10-16 23:59:20-03:00,61391.0,POINT (319124.4547211552 7385256.535056928),Básico,True,Básico,0.46,0.386,0.53,0.445,396.5847780468373
78875,1232,6258-10,TERM. STO. AMARO - JD. SÃO FRANCISCO,337654.4072790166,04:30:00,-46.7186345,-23.66643975,2025-10-16 23:59:07-03:00,POINT (325609.86024666997 7383042.269533876),2025-10-16 23:59:07-03:00,100705.0,POINT (324730.3015070639 7381647.026210031),Articulado (18m),True,Articulado (18m),0.71,0.596,0.8,0.672,721.4999374738027
78876,1997,7006-51,METRÔ CAPÃO REDONDO - JD. HORIZONTE AZUL,361854.61480631016,07:15:00,-46.7843545,-23.718152,2025-10-17 23:57:22-03:00,POINT (326130.80032220343 7383600.545765163),2025-10-17 23:57:22-03:00,138255.0,POINT (318098.28622426675 7375837.809531263),Articulado (18m),False,Articulado (18m),0.71,0.596,0.8,0.672,686.2247100648345
78877,1888,7055-10,TERM. CAMPO LIMPO - JD. GUARUJÁ,395966.3907850561,01:12:00,-46.7907745,-23.6919635,2025-10-16 23:59:05-03:00,POINT (318822.44790381973 7382692.845882122),2025-10-16 23:59:05-03:00,71520.0,POINT (317407.21471247997 7378729.877402785),Miniônibus,True,Miniônibus,0.3,0.252,0.35,0.294,370.1691804254097
78878,34008,677Y-10,TERM. CAPELINHA - JD. GUARUJÁ,308830.65627384547,05:47:00,-46.7626525,-23.655114,2025-10-17 21:49:20-03:00,POINT (322894.294513099 7381268.674920044),2025-10-17 21:49:20-03:00,118458.0,POINT (320224.8150220468 7382846.522290537),Básico,False,Básico,0.46,0.386,0.53,0.445,379.44787413742296
78880,33970,6010-10,TERM. GUARAPIRANGA - CHÁC. STA. MARIA,721326.3032169923,00:00:00,-46.763528750000006,-23.66221175,2025-10-17 23:40:10-03:00,POINT (323011.6726901475 7381498.601526719),2025-10-17 23:40:10-03:00,66979.0,POINT (320145.1376656883 7382059.379240469),Articulado (23m),False,Articulado (23m),0.75,0.63,0.85,0.714,1444.9969169194396
78887,33975,6022-10,JD. ÂNGELA - PQ. CEREJEIRA,391885.53380400664,00:46:00,-46.782303,-23.729324,2025-10-17 23:43:43-03:00,POINT (318978.69529427204 7378813.97120548),2025-10-17 23:43:43-03:00,147855.0,POINT (318322.9570447346 7374603.170176338),Básico,True,Básico,0.46,0.386,0.53,0.445,554.7649182189659
78888,1207,6022-10,JD. ÂNGELA - PQ. CEREJEIRA,363861.96290965716,00:00:00,-46.769916,-23.684296,2025-10-17 23:51:32-03:00,POINT (319270.5095417923 7376148.576437603),2025-10-17 23:51:32-03:00,98813.0,POINT (319523.93266668776 7379605.587198827),Padron,True,Padron,0.55,0.462,0.63,0.529,612.2814408469673
78889,1997,7006-51,METRÔ CAPÃO REDONDO - JD. HORIZONTE AZUL,179311.7973339108,00:42:00,-46.7702995,-23.6858575,2025-10-17 11:27:17-03:00,POINT (319526.34140362893 7379612.872039689),2025-10-17 11:27:17-03:00,38708.0,POINT (319486.96623553673 7379432.172639331),Articulado (18m),False,Articulado (18m),0.71,0.596,0.8,0.672,340.0486855820017
78890,33979,6028-10,TERM. STO. AMARO - RIVIERA,278050.84127022245,06:14:00,-46.719602375,-23.666391750000003,2025-10-17 18:45:55-03:00,POINT (325343.855423196 7381721.772176673),2025-10-17 18:45:55-03:00,89668.0,POINT (324631.51144519664 7381651.152457947),Articulado (18m),True,Articulado (18m),0.71,0.596,0.8,0.672,594.1390376262113
78893,34767,7005-51,METRÔ CAPÃO REDONDO  - JD. VERA CRUZ,518170.6642271963,00:00:00,-46.776863250000005,-23.73646075,2025-10-16 23:59:13-03:00,POINT (318817.19529681094 7372250.415418299),2025-10-16 23:59:13-03:00,75892.0,POINT (318887.44127428107 7373819.7356967125),Básico,False,Básico,0.46,0.386,0.53,0.445,636.655568309387
78894,33988,6043-10,TERM. STO. AMARO - JD. CAPELINHA,192690.20095198255,04:52:00,-46.710025,-23.6540945,2025-10-17 23:54:47-03:00,POINT (321059.63126754155 7382276.417633822),2025-10-17 23:54:47-03:00,128314.0,POINT (325592.1136895546 7383024.723270225),Midiônibus,True,Midiônibus,0.4,0.336,0.47,0.395,241.89749756909032
78895,33975,6022-10,JD. ÂNGELA - PQ. CEREJEIRA,510678.29783853766,03:38:00,-46.78474375,-23.71889675,2025-10-17 23:49:53-03:00,POINT (318771.6190731911 7376421.5918404125),2025-10-17 23:49:53-03:00,149443.0,POINT (318059.6301045297 7375754.8336990345),Midiônibus,False,Midiônibus,0.4,0.336,0.47,0.395,545.6086934106937
